corte,id_avaluo,numero_finca,rule_id
2026-03,AV-2025-003761,3-675271,R-03
2026-03,AV-2025-001909,3-860299,R-03
2026-03,AV-2025-001091,4-887319,R-03
2026-03,AV-2025-002372,1-647616,R-03
2026-03,AV-2024-003445,5-692242-165,R-03
2026-03,AV-2026-003308,6-677461,R-03
2026-03,AV-2025-000246,6-334908,R-03
2026-03,AV-2025-003401,4-408512,R-03
2026-03,AV-2025-003016,6-795311,R-03
2026-03,AV-2025-001007,3-680848,R-03
2026-03,AV-2024-003916,3-648997-265,R-03
2026-03,AV-2024-000856,3-319185,R-03
2026-03,AV-2025-002612,1-223164,R-03
2026-03,AV-2025-001823,2-195242,R-03
2026-03,AV-2024-001587,3-567720,R-03
2026-03,AV-2024-001892,5-296339,R-03
2026-03,AV-2024-001607,1-704060,R-03
2026-03,AV-2025-001420,4-436816,R-03
2026-03,AV-2025-002737,5-651932,R-03
2026-03,AV-2025-003609,2-901163-013,R-03
2026-03,AV-2024-001401,4-663522-391,R-03
2026-03,AV-2026-002002,5-128723,R-03
2026-03,AV-2026-001222,7-363329,R-03
2026-03,AV-2024-003435,2-805658-258,R-03
2026-03,AV-2025-003116,1-436513,R-03
2026-03,AV-2025-001024,1-211134,R-03
2026-03,AV-2025-000067,7-323857,R-03
2026-03,AV-2025-000464,1-751771,R-03
2026-03,AV-2025-003048,5-909649,R-03
2026-03,AV-2024-002651,1-383764-021,R-03
2026-03,AV-2026-000265,3-268412,R-03
2026-03,AV-2026-000783,4-991360,R-03
2026-03,AV-2025-000843,2-989100-257,R-03
2026-03,AV-2025-001251,5-800716,R-03
2026-03,AV-2026-003760,3-831670-252,R-03
2026-03,AV-2025-002784,3-671308,R-03
2026-03,AV-2026-002007,1-815678,R-03
2026-03,AV-2025-000731,3-990268,R-03
2026-03,AV-2025-000423,1-484230-340,R-03
2026-03,AV-2025-003004,3-507829,R-03
2026-03,AV-2025-001795,4-896140,R-03
2026-03,AV-2025-003205,3-376753,R-03
2026-03,AV-2025-001815,1-666115,R-03
2026-03,AV-2024-000851,4-254662-125,R-03
2026-03,AV-2026-002032,7-382116,R-03
2026-03,AV-2024-003086,2-935775,R-03
2026-03,AV-2024-000942,4-487506,R-03
2026-03,AV-2025-003750,4-215814,R-03
2026-03,AV-2025-001976,1-149040,R-03
2026-03,AV-2026-000585,4-282676,R-03
2026-03,AV-2025-002416,1-336085,R-03
2026-03,AV-2025-002852,4-630715,R-03
2026-03,AV-2025-000216,3-518829,R-03
2026-03,AV-2025-000456,2-515003,R-03
2026-03,AV-2025-003598,3-699580,R-03
2026-03,AV-2025-003370,1-537059,R-03
2026-03,AV-2025-002044,4-562255,R-03
2026-03,AV-2024-003731,1-812803,R-03
2026-03,AV-2025-001986,7-538525-331,R-03
2026-03,AV-2024-002335,4-925160,R-03
2026-03,AV-2026-000559,2-865671,R-03
2026-03,AV-2025-003493,3-948010,R-03
2026-03,AV-2024-000111,4-341659-124,R-03
2026-03,AV-2025-001332,1-433211,R-03
2026-03,AV-2025-003384,5-695873,R-03
2026-03,AV-2025-001535,1-317129,R-03
2026-03,AV-2025-003850,2-218004,R-03
2026-03,AV-2025-000107,1-534833-172,R-03
2026-03,AV-2024-002064,1-481751-051,R-05
2026-03,AV-2025-000556,1-875498,R-05
2026-03,AV-2025-001216,3-794832-251,R-05
2026-03,AV-2025-000794,4-469751-203,R-05
2026-03,AV-2025-002206,1-271294-006,R-05
2026-03,AV-2024-003796,1-146195,R-05
2026-03,AV-2024-003973,4-846031-095,R-05
2026-03,AV-2024-002580,7-536050,R-05
2026-03,AV-2025-003012,4-449060,R-05
2026-03,AV-2025-000907,3-946219,R-05
2026-03,AV-2025-001073,1-497021-212,R-05
2026-03,AV-2026-001820,1-650304,R-05
2026-03,AV-2025-000768,4-157357-195,R-05
2026-03,AV-2026-003246,4-113443,R-05
2026-03,AV-2025-000371,4-565674,R-05
2026-03,AV-2025-000437,6-609658,R-05
2026-03,AV-2024-002145,4-910645-163,R-05
2026-03,AV-2025-001212,7-905183,R-05
2026-03,AV-2025-002558,2-290299-180,R-05
2026-03,AV-2025-001485,2-408522,R-05
2026-03,AV-2025-001322,1-249049,R-05
2026-03,AV-2025-003376,3-532515-331,R-05
2026-03,AV-2025-002255,6-630886,R-05
2026-03,AV-2025-000788,1-478075,R-05
2026-03,AV-2025-002448,3-300202-358,R-05
2026-03,AV-2025-001994,4-222772,R-05
2026-03,AV-2025-000573,1-105045-338,R-05
2026-03,AV-2024-001351,1-455525-053,R-05
2026-03,AV-2024-000841,2-533016,R-05
2026-03,AV-2025-002461,4-514631-317,R-05
2026-03,AV-2024-000853,1-618548-012,R-05
2026-03,AV-2026-003166,7-765840,R-05
2026-03,AV-2026-003527,1-498439,R-05
2026-03,AV-2025-002513,2-165357,R-05
2026-03,AV-2025-002357,7-834683-044,R-05
2026-03,AV-2025-002614,4-692025-019,R-05
2026-03,AV-2025-000332,4-344993-103,R-05
2026-03,AV-2024-002015,6-228355,R-05
2026-03,AV-2025-000058,1-799780,R-05
2026-03,AV-2025-001812,1-523767,R-05
2026-03,AV-2025-000249,4-429825,R-05
2026-03,AV-2025-003683,7-833199,R-05
2026-03,AV-2026-000019,1-934706-133,R-05
2026-03,AV-2025-001747,3-279517,R-05
2026-03,AV-2025-001648,3-277831-070,R-05
2026-03,AV-2025-000324,3-797770,R-05
2026-03,AV-2025-001199,5-526148,R-05
2026-03,AV-2026-002840,4-943700,R-05
2026-03,AV-2025-000298,6-424314-390,R-05
2026-03,AV-2025-002911,3-647661-346,R-05
2026-03,AV-2026-003374,1-200666,R-02
2026-03,AV-2025-003808,2-869841,R-02
2026-03,AV-2026-003535,4-661166,R-02
2026-03,AV-2025-002238,1-567629-245,R-02
2026-03,AV-2025-002323,7-334684,R-02
2026-03,AV-2024-001455,,R-02
2026-03,AV-2025-003274,2-756146,R-02
2026-03,AV-2026-002918,N/A,R-02
2026-03,AV-2024-002491,1-908149,R-02
2026-03,AV-2025-002358,5-562409,R-02
2026-03,AV-2026-000391,1-238512,R-02
2026-03,AV-2025-000025,1-893139-085,R-02
2026-03,AV-2025-000146,2-866303,R-02
2026-03,AV-2025-000674,5-171321,R-02
2026-03,AV-2025-000901,1-664663,R-02
2026-03,AV-2025-003356,7-971953,R-02
2026-03,AV-2025-003461,5-806968,R-02
2026-03,AV-2024-001128,4-553914-225,R-02
2026-03,AV-2025-000028,N/A,R-02
2026-03,AV-2025-000698, ,R-02
2026-03,AV-2024-001931,3-447521,R-02
2026-03,AV-2025-003025,5-197240,R-02
2026-03,AV-2025-003538,4-160398,R-02
2026-03,AV-2024-001528,3-936713-082,R-02
2026-03,AV-2024-002555,5-561048,R-02
2026-03,AV-2025-002279,N/A,R-02
2026-03,AV-2025-002536,1-808425,R-02
2026-03,AV-2025-002167,5-279460,R-02
2026-03,AV-2025-001692,1-779422,R-02
2026-03,AV-2025-001346,6-539047,R-02
2026-03,AV-2024-001246,4-437498,R-02
2026-03,AV-2024-001078,5-552439-014,R-02
2026-03,AV-2025-002200,1-499379,R-02
2026-03,AV-2025-001600,6-246565,R-02
2026-03,AV-2025-001028,6-340949,R-02
2026-03,AV-2025-000772,1-503805-202,R-02
2026-03,AV-2025-001497,3-147141,R-02
2026-03,AV-2026-000277,2-865208-020,R-02
2026-03,AV-2025-003628, ,R-02
2026-03,AV-2025-000331,N/A,R-02
2026-03,AV-2025-000532,2-524720,R-02
2026-03,AV-2025-001940,3-685982,R-02
2026-03,AV-2025-001713,5-132618-283,R-02
2026-03,AV-2025-000984,1-216155,R-02
2026-03,AV-2024-000595,2-809436,R-02
2026-03,AV-2024-001172,7-235979,R-02
2026-03,AV-2024-002620,4-526166,R-02
2026-03,AV-2025-000116,4-714528,R-02
2026-03,AV-2025-003071,1-335481,R-02
2026-03,AV-2024-002855,6-679919-255,R-02
2026-03,AV-2025-002153,,R-02
2026-03,AV-2024-001788, ,R-02
2026-03,AV-2024-002119,1-283422,R-02
2026-03,AV-2026-002006,2-378619,R-02
2026-03,AV-2024-003137,6-983218,R-02
2026-03,AV-2025-002738,N/A,R-02
2026-03,AV-2024-000428,N/A,R-02
2026-03,AV-2024-001382,1-274699-276,R-02
2026-03,AV-2025-003489,5-345427,R-02
2026-03,AV-2024-002923,3-883865-218,R-02
2026-03,AV-2025-000311,5-916031,R-02
2026-03,AV-2025-002141,4-325069,R-02
2026-03,AV-2025-003226,5-103368-126,R-02
2026-03,AV-2025-000013,1-306654,R-02
2026-03,AV-2024-003198,N/A,R-02
2026-03,AV-2025-000355, ,R-02
2026-03,AV-2024-000859,1-972708,R-02
2026-03,AV-2025-002544,1-468659,R-02
2026-03,AV-2025-000755,3-668687,R-02
2026-03,AV-2025-000022,5-720329,R-02
2026-03,AV-2025-001945,5-930129,R-02
2026-03,AV-2025-002263, ,R-02
2026-03,AV-2025-000750,2-312022,R-02
2026-03,AV-2025-003406,1-846716-108,R-02
2026-03,AV-2024-002496,5-817397-173,R-02
2026-03,AV-2025-001111,4-662026,R-02
2026-03,AV-2025-001023,2-412553,R-02
2026-03,AV-2026-003745,2-201949,R-02
2026-03,AV-2025-002261,1-640503,R-02
2026-03,AV-2025-002974,3-896859,R-02
2026-03,AV-2024-001707,3-565384,R-02
2026-03,AV-2025-000551,2-648388,R-02
2026-03,AV-2025-003178,2-168849,R-02
2026-03,AV-2025-001238,1-580785,R-02
2026-03,AV-2026-002203,4-527252,R-02
2026-03,AV-2025-003637,3-639763,R-02
2026-03,AV-2024-001721,1-504655,R-02
2026-03,AV-2025-000547,4-708216,R-02
2026-03,AV-2024-000875,N/A,R-02
2026-03,AV-2025-000263,3-886145-031,R-02
2026-03,AV-2025-002218,2-566980,R-01
2026-03,AV-2025-002218,1-961616,R-01
2026-03,AV-2025-001280,2-658401,R-01
2026-03,AV-2025-001280,1-529519,R-01
2026-03,AV-2025-002380,4-560285,R-01
2026-03,AV-2025-002380,1-469014,R-01
2026-03,AV-2026-001499,6-165763-035,R-01
2026-03,AV-2026-001499,6-665725,R-01
2026-03,AV-2025-003872,3-514641,R-01
2026-03,AV-2025-003872,3-378718-285,R-01
2026-03,AV-2025-003863,3-845024-209,R-01
2026-03,AV-2025-003863,1-881428,R-01
2026-03,AV-2025-000039,6-628672,R-01
2026-03,AV-2025-000039,1-671342,R-01
2026-03,AV-2025-002894,2-570604,R-01
2026-03,AV-2025-002894,1-521638-267,R-01
2026-03,AV-2025-003674,1-517678,R-01
2026-03,AV-2025-003674,4-435948,R-01
2026-03,AV-2024-000349,6-531641,R-01
2026-03,AV-2024-000349,1-941765,R-01
2026-03,AV-2025-002394,6-436775,R-01
2026-03,AV-2025-002394,4-953510,R-01
2026-03,AV-2024-003089,3-960024,R-01
2026-03,AV-2024-003089,1-207580,R-01
2026-03,AV-2026-001146,2-411462-006,R-01
2026-03,AV-2026-001146,3-332087,R-01
2026-03,AV-2025-001190,3-668289,R-01
2026-03,AV-2025-001190,4-347031-184,R-01
2026-03,AV-2024-000953,4-986439,R-01
2026-03,AV-2024-000953,4-510479,R-01
2026-03,AV-2025-003169,1-622184,R-01
2026-03,AV-2025-003169,4-518560,R-01
2026-03,AV-2024-002337,1-389737,R-01
2026-03,AV-2024-002337,2-684252,R-01
2026-03,AV-2025-001122,4-536875,R-01
2026-03,AV-2025-001122,6-961912,R-01
2026-03,AV-2025-003877,7-184159-353,R-01
2026-03,AV-2025-003877,1-132633-295,R-01
2026-03,AV-2025-003120,7-329132-271,R-01
2026-03,AV-2025-003120,1-103812-265,R-01
2026-04,AV-2025-000002,2-696951,R-07
2026-04,AV-2025-000009,3-270138,R-06
2026-04,AV-2024-000011,1-215558,R-07
2026-04,AV-2025-000012,3-720097,R-02
2026-04,AV-2025-000013,1-306654,R-02
2026-04,AV-2025-000013,1-306654,R-08
2026-04,AV-2025-000022,5-720329,R-02
2026-04,AV-2024-000026,5-497653,R-06
2026-04,AV-2025-000042,5-751971,R-06
2026-04,AV-2025-000056,1-565517,R-06
2026-04,AV-2025-000063,1-191008,R-02
2026-04,AV-2026-000066,2-272775,R-06
2026-04,AV-2026-000066,2-272775,R-07
2026-04,AV-2025-000075,4-127064,R-06
2026-04,AV-2025-000075,4-127064,R-08
2026-04,AV-2025-000082,4-367562,R-06
2026-04,AV-2024-000086,2-716120,R-07
2026-04,AV-2025-000092,3-260841,R-08
2026-04,AV-2025-000107,1-534833-172,R-03
2026-04,AV-2024-000111,4-341659-124,R-03
2026-04,AV-2025-000114,1-337593-022,R-08
2026-04,AV-2025-000116,4-714528,R-02
2026-04,AV-2025-000119,2-929362,R-01
2026-04,AV-2024-000121,1-247630,R-06
2026-04,AV-2024-000121,1-247630,R-07
2026-04,AV-2025-000128,4-814626,R-07
2026-04,AV-2025-000136,1-465456,R-08
2026-04,AV-2025-000157,1-286122,R-07
2026-04,AV-2026-000161,4-319228,R-04
2026-04,AV-2026-000161,4-319228,R-06
2026-04,AV-2025-000174,4-376105,R-08
2026-04,AV-2025-000211,7-105024,R-04
2026-04,AV-2025-000216,3-518829,R-03
2026-04,AV-2025-000219,2-141010,R-07
2026-04,AV-2025-000220,3-438244,R-07
2026-04,AV-2026-000241,3-974498-298,R-03
2026-04,AV-2026-000241,3-974498-298,R-04
2026-04,AV-2024-000242,4-222358,R-08
2026-04,AV-2024-000258,1-793119-348,R-06
2026-04,AV-2024-000269,2-694960,R-08
2026-04,AV-2024-000274,3-390426,R-08
2026-04,AV-2025-000290,1-277862,R-06
2026-04,AV-2025-000296,5-834615,R-08
2026-04,AV-2025-000298,6-424314-390,R-05
2026-04,AV-2025-000303,1-662735,R-08
2026-04,AV-2025-000315,1-877794,R-08
2026-04,AV-2025-000322,3-103259,R-06
2026-04,AV-2025-000331,N/A,R-02
2026-04,AV-2025-000333,1-300341,R-06
2026-04,AV-2024-000345,1-433880-114,R-08
2026-04,AV-2025-000360,4-859403,R-05
2026-04,AV-2026-000367,2-953812,R-08
2026-04,AV-2025-000371,4-565674,R-05
2026-04,AV-2025-000371,4-565674,R-08
2026-04,AV-2025-000378,4-851918-351,R-06
2026-04,AV-2025-000379,1-395045,R-06
2026-04,AV-2025-000392,4-713062,R-06
2026-04,AV-2025-000392,4-713062,R-07
2026-04,AV-2024-000394,1-593321,R-06
2026-04,AV-2024-000394,1-593321,R-08
2026-04,AV-2025-000400,1-185516-383,R-06
2026-04,AV-2025-000400,1-185516-383,R-08
2026-04,AV-2024-000428,N/A,R-02
2026-04,AV-2025-000445,1-140514,R-06
2026-04,AV-2025-000449,1-619657,R-08
2026-04,AV-2025-000464,1-751771,R-03
2026-04,AV-2024-000465,1-324123-383,R-07
2026-04,AV-2024-000471,1-830975,R-08
2026-04,AV-2024-000477,6-883218,R-06
2026-04,AV-2024-000477,6-883218,R-08
2026-04,AV-2025-000483,1-959677,R-06
2026-04,AV-2025-000485,1-940924-131,R-08
2026-04,AV-2025-000501,5-636985,R-08
2026-04,AV-2025-000511,3-500074,R-08
2026-04,AV-2025-000532,2-524720,R-02
2026-04,AV-2025-000543,5-598561,R-06
2026-04,AV-2025-000545,1-526234,R-06
2026-04,AV-2025-000556,1-875498,R-05
2026-04,AV-2024-000565,2-166752,R-07
2026-04,AV-2026-000585,4-282676,R-03
2026-04,AV-2026-000585,4-282676,R-08
2026-04,AV-2026-000592,4-979784,R-07
2026-04,AV-2025-000622,4-554474,R-07
2026-04,AV-2026-000628,7-933837,R-07
2026-04,AV-2025-002894,1-521638-267,R-01
2026-04,AV-2024-000682,5-820549,R-08
2026-04,AV-2024-000693,4-133407-381,R-08
2026-04,AV-2025-000695,1-570874,R-07
2026-04,AV-2025-000716,1-977613-316,R-01
2026-04,AV-2025-000727,1-594315,R-08
2026-04,AV-2025-000730,1-870162,R-07
2026-04,AV-2025-000730,1-870162,R-08
2026-04,AV-2025-000753,4-552428-381,R-06
2026-04,AV-2025-000753,4-552428-381,R-08
2026-04,AV-2025-000761,7-877994,R-06
2026-04,AV-2025-000766,1-810649,R-08
2026-04,AV-2025-000768,4-157357-195,R-05
2026-04,AV-2025-000772,1-503805-202,R-02
2026-04,AV-2025-000775,3-833478,R-06
2026-04,AV-2025-000788,1-478075,R-05
2026-04,AV-2025-000789,2-916213-173,R-08
2026-04,AV-2025-000799,7-198543-364,R-04
2026-04,AV-2026-000812,1-663930,R-06
2026-04,AV-2026-000817,3-152891,R-08
2026-04,AV-2024-000820,2-463929,R-08
2026-04,AV-2024-000824,1-485457-134,R-08
2026-04,AV-2024-000829,1-512586,R-08
2026-04,AV-2025-000830,3-105207-214,R-04
2026-04,AV-2025-000843,2-989100-257,R-03
2026-04,AV-2025-000844,1-915045,R-08
2026-04,AV-2024-000851,4-254662-125,R-03
2026-04,AV-2024-000859,1-972708,R-02
2026-04,AV-2024-000859,1-972708,R-08
2026-04,AV-2025-000865,1-524008-376,R-08
2026-04,AV-2026-000867,1-302752-046,R-08
2026-04,AV-2025-000868,3-543655,R-07
2026-04,AV-2025-000870,7-828759,R-07
2026-04,AV-2024-000875,N/A,R-02
2026-04,AV-2025-000901,1-664663,R-02
2026-04,AV-2025-000901,1-664663,R-08
2026-04,AV-2024-000903,1-435762,R-08
2026-04,AV-2025-000904,2-484925,R-08
2026-04,AV-2025-000907,3-946219,R-05
2026-04,AV-2025-000910,3-242265,R-08
2026-04,AV-2025-000911,2-387681-032,R-06
2026-04,AV-2025-000911,2-387681-032,R-08
2026-04,AV-2024-000915,4-180961-040,R-08
2026-04,AV-2024-000922,1-642734,R-08
2026-04,AV-2024-000942,4-487506,R-03
2026-04,AV-2024-000942,4-487506,R-07
2026-04,AV-2026-000946,,R-02
2026-04,AV-2026-000961,1-264460,R-06
2026-04,AV-2026-000978,2-408197,R-08
2026-04,AV-2025-001016,4-361979-140,R-08
2026-04,AV-2025-001023,2-412553,R-02
2026-04,AV-2025-001028,6-340949,R-02
2026-04,AV-2025-001028,6-340949,R-07
2026-04,AV-2025-001030,6-312136,R-03
2026-04,AV-2025-001035,2-816375,R-06
2026-04,AV-2025-001043,3-306424,R-07
2026-04,AV-2025-001045,1-260457,R-07
2026-04,AV-2024-001046,1-857001,R-08
2026-04,AV-2024-001054,4-206970,R-08
2026-04,AV-2024-001078,5-552439-014,R-02
2026-04,AV-2024-001078,5-552439-014,R-08
2026-04,AV-2025-001080,3-170615-207,R-06
2026-04,AV-2026-001095,1-865662,R-07
2026-04,AV-2025-001106,3-691295-159,R-03
2026-04,AV-2025-001106,3-691295-159,R-04
2026-04,AV-2025-001110,3-964142,R-06
2026-04,AV-2025-001133,1-137629,R-07
2026-04,AV-2026-001136,3-449262,R-06
2026-04,AV-2026-001136,3-449262,R-08
2026-04,AV-2025-001143,4-289380,R-06
2026-04,AV-2025-001153,7-329031,R-08
2026-04,AV-2025-001155,3-823241,R-03
2026-04,AV-2025-001155,3-823241,R-04
2026-04,AV-2025-001156,2-457277,R-08
2026-04,AV-2024-001163,7-846928-397,R-03
2026-04,AV-2024-001163,7-846928-397,R-04
2026-04,AV-2026-001168,5-124518-140,R-05
2026-04,AV-2024-001172,7-235979,R-02
2026-04,AV-2024-001172,7-235979,R-08
2026-04,AV-2025-001177,2-220954,R-07
2026-04,AV-2025-001183,7-743314,R-07
2026-04,AV-2024-001209,3-659342,R-08
2026-04,AV-2025-001214,4-686987-017,R-04
2026-04,AV-2025-001221,4-978295,R-08
2026-04,AV-2026-001222,7-363329,R-03
2026-04,AV-2025-001224,1-620650-308,R-08
2026-04,AV-2025-001226,4-834729,R-07
2026-04,AV-2025-001232,2-872175,R-07
2026-04,AV-2025-001235,6-839340,R-08
2026-04,AV-2025-001240,7-241624,R-06
2026-04,AV-2025-001240,7-241624,R-08
2026-04,AV-2025-001253,3-719399-024,R-08
2026-04,AV-2025-001261,1-446708,R-07
2026-04,AV-2025-001281,2-686404,R-03
2026-04,AV-2025-001289,5-342499,R-07
2026-04,AV-2025-001332,1-433211,R-03
2026-04,AV-2025-001337,5-301325,R-07
2026-04,AV-2025-001348,1-429387,R-03
2026-04,AV-2025-001349,1-158805,R-06
2026-04,AV-2025-001375,3-933266,R-03
2026-04,AV-2024-001401,4-663522-391,R-03
2026-04,AV-2025-001402,4-992197,R-06
2026-04,AV-2025-000119,1-629361,R-01
2026-04,AV-2025-001412,1-940452,R-02
2026-04,AV-2025-001413,7-691826,R-06
2026-04,AV-2025-001420,4-436816,R-03
2026-04,AV-2025-001421,1-182541,R-06
2026-04,AV-2024-001456,4-718035,R-06
2026-04,AV-2024-001456,4-718035,R-08
2026-04,AV-2025-001485,2-408522,R-05
2026-04,AV-2026-001499,6-165763-035,R-01
2026-04,AV-2025-001504,7-537777,R-08
2026-04,AV-2025-001518,1-673985-199,R-08
2026-04,AV-2025-001519,4-541458,R-08
2026-04,AV-2025-001533,3-357422,R-06
2026-04,AV-2025-001533,3-357422,R-08
2026-04,AV-2024-001538,3-457809-373,R-06
2026-04,AV-2025-001554,5-427417,R-07
2026-04,AV-2025-001561,4-390081,R-08
2026-04,AV-2025-001563,4-250913,R-04
2026-04,AV-2025-001567,4-615550,R-08
2026-04,AV-2024-001587,3-567720,R-03
2026-04,AV-2025-001590,1-331464,R-08
2026-04,AV-2024-001603,1-634343,R-03
2026-04,AV-2024-001603,1-634343,R-04
2026-04,AV-2025-001617,1-806626,R-08
2026-04,AV-2025-001622,4-697037,R-08
2026-04,AV-2025-001623,4-456725,R-06
2026-04,AV-2025-001623,4-456725,R-08
2026-04,AV-2025-001629,2-147217,R-07
2026-04,AV-2025-001629,2-147217,R-08
2026-04,AV-2024-001645,4-927315-009,R-06
2026-04,AV-2025-003120,1-103812-265,R-01
2026-04,AV-2025-001701,1-763481,R-08
2026-04,AV-2025-001719,4-497479-030,R-08
2026-04,AV-2024-001722,1-405848,R-07
2026-04,AV-2025-001724,5-886656,R-08
2026-04,AV-2025-001726,2-489240,R-08
2026-04,AV-2026-001731,2-301784,R-08
2026-04,AV-2025-001744,3-339080,R-08
2026-04,AV-2025-001747,3-279517,R-05
2026-04,AV-2025-001772,1-252613,R-06
2026-04,AV-2026-001778,1-649769,R-08
2026-04,AV-2024-001788, ,R-02
2026-04,AV-2025-001795,4-896140,R-03
2026-04,AV-2025-001798,4-255242,R-06
2026-04,AV-2025-001800,2-357810,R-06
2026-04,AV-2025-001802,1-223425-187,R-06
2026-04,AV-2025-001802,1-223425-187,R-08
2026-04,AV-2025-001818,1-652805,R-08
2026-04,AV-2026-001832,4-736614-243,R-06
2026-04,AV-2025-001835,1-103163,R-08
2026-04,AV-2024-001842,1-251481,R-07
2026-04,AV-2025-001845,4-569345,R-04
2026-04,AV-2025-001845,4-569345,R-08
2026-04,AV-2024-001858,4-929619,R-08
2026-04,AV-2024-001867,6-751177-347,R-08
2026-04,AV-2026-001872,1-652909,R-08
2026-04,AV-2025-001876,1-656428,R-08
2026-04,AV-2025-001885,6-468599,R-07
2026-04,AV-2025-001887,7-202111-315,R-06
2026-04,AV-2025-001887,7-202111-315,R-08
2026-04,AV-2024-001892,5-296339,R-03
2026-04,AV-2024-001901,1-752201-388,R-08
2026-04,AV-2025-001923,3-371214,R-07
2026-04,AV-2024-001931,3-447521,R-02
2026-04,AV-2025-001942,7-723457,R-06
2026-04,AV-2025-001950,1-730047,R-08
2026-04,AV-2025-001956,1-666734,R-02
2026-04,AV-2026-001957,1-143725-335,R-06
2026-04,AV-2025-001986,7-538525-331,R-03
2026-04,AV-2025-001986,7-538525-331,R-08
2026-04,AV-2024-001987,1-106760,R-07
2026-04,AV-2025-002008,4-393240,R-07
2026-04,AV-2026-002013,1-999716-359,R-06
2026-04,AV-2025-002025,2-318121,R-07
2026-04,AV-2024-002041,1-796626-027,R-03
2026-04,AV-2024-002041,1-796626-027,R-04
2026-04,AV-2025-002044,4-562255,R-03
2026-04,AV-2025-002046,5-488061,R-08
2026-04,AV-2025-002066,1-441609-243,R-04
2026-04,AV-2025-002066,1-441609-243,R-07
2026-04,AV-2024-002074,5-937861,R-03
2026-04,AV-2026-002087,5-450970,R-08
2026-04,AV-2026-002091,,R-02
2026-04,AV-2025-002092,1-342583,R-06
2026-04,AV-2025-002092,1-342583,R-07
2026-04,AV-2025-002098,1-916452,R-06
2026-04,AV-2025-002103,4-585170,R-06
2026-04,AV-2025-002109,3-874418,R-08
2026-04,AV-2025-002129,7-630805,R-07
2026-04,AV-2025-002133,3-897475,R-08
2026-04,AV-2026-002169,4-522091,R-06
2026-04,AV-2025-002171,2-883048-268,R-06
2026-04,AV-2025-002177,2-334611,R-08
2026-04,AV-2025-002185,6-935660,R-08
2026-04,AV-2025-002190,1-775184-042,R-03
2026-04,AV-2026-002193,5-582858,R-08
2026-04,AV-2025-002202,7-559710,R-07
2026-04,AV-2024-002207,5-899894,R-05
2026-04,AV-2025-002214,1-259391,R-06
2026-04,AV-2025-002215,1-476515-315,R-08
2026-04,AV-2025-002231,1-704190-079,R-08
2026-04,AV-2024-002233,2-511911,R-06
2026-04,AV-2025-002238,1-567629-245,R-02
2026-04,AV-2024-002243,1-262047,R-08
2026-04,AV-2025-002256,2-327257,R-03
2026-04,AV-2025-002256,2-327257,R-04
2026-04,AV-2025-002278,5-408156-345,R-06
2026-04,AV-2025-002279,N/A,R-02
2026-04,AV-2025-002286,2-199871,R-06
2026-04,AV-2025-002293,1-298127-042,R-06
2026-04,AV-2026-002296,6-822966,R-08
2026-04,AV-2024-002305,1-526160,R-07
2026-04,AV-2025-002311,1-987614,R-08
2026-04,AV-2024-002314,1-719867-030,R-06
2026-04,AV-2026-002316,4-557968,R-08
2026-04,AV-2025-002323,7-334684,R-02
2026-04,AV-2024-002331,1-355950,R-08
2026-04,AV-2024-002335,4-925160,R-03
2026-04,AV-2024-002335,4-925160,R-06
2026-04,AV-2024-002337,1-389737,R-01
2026-04,AV-2024-002337,1-389737,R-08
2026-04,AV-2025-002345,2-179033,R-07
2026-04,AV-2025-002346,2-712314,R-06
2026-04,AV-2025-002358,5-562409,R-02
2026-04,AV-2025-002379,5-188130,R-08
2026-04,AV-2025-002382,1-686123,R-03
2026-04,AV-2025-002394,6-436775,R-01
2026-04,AV-2025-002394,6-436775,R-07
2026-04,AV-2025-002397,1-249275,R-03
2026-04,AV-2025-002418,4-370674-230,R-07
2026-04,AV-2025-002418,4-370674-230,R-08
2026-04,AV-2026-002429,1-457235,R-07
2026-04,AV-2026-002429,1-457235,R-08
2026-04,AV-2025-002433,6-197721-024,R-06
2026-04,AV-2025-002445,2-258880,R-02
2026-04,AV-2026-002488,1-417116,R-08
2026-04,AV-2025-002492,6-144410,R-08
2026-04,AV-2025-002515,1-983672,R-03
2026-04,AV-2024-002518,1-752374,R-07
2026-04,AV-2025-002524,2-807751,R-08
2026-04,AV-2025-002533,1-829913-042,R-06
2026-04,AV-2025-002538,1-236510,R-06
2026-04,AV-2025-002542,4-747282,R-06
2026-04,AV-2025-002542,4-747282,R-08
2026-04,AV-2025-002556,2-494695,R-06
2026-04,AV-2025-002558,2-290299-180,R-05
2026-04,AV-2025-002559,4-879413,R-06
2026-04,AV-2025-002565,4-330468,R-06
2026-04,AV-2025-002567,4-569971,R-03
2026-04,AV-2025-002567,4-569971,R-04
2026-04,AV-2025-002569,4-351566,R-06
2026-04,AV-2024-002577,4-752667,R-08
2026-04,AV-2025-002394,4-953510,R-01
2026-04,AV-2024-002622,1-874406,R-06
2026-04,AV-2024-002624,2-428010,R-08
2026-04,AV-2025-002635,1-881657-129,R-06
2026-04,AV-2025-002635,1-881657-129,R-08
2026-04,AV-2025-002655,3-535617,R-06
2026-04,AV-2025-002655,3-535617,R-08
2026-04,AV-2025-002680,2-790797-239,R-06
2026-04,AV-2025-002692,1-872923,R-07
2026-04,AV-2025-002693,4-124585,R-08
2026-04,AV-2025-002702,5-143931,R-07
